survey_id,survey_submitted_at,trip_start_date,trip_finish_date,length_of_stay,hotel_name,hotel_category_number,hotel_code,hotel_trip_other_name,hotel_trip_other_name_2,hotel_trip_other_name_3,hotel_any_other,hotel_ritz_carlton,hotel_super_eight,hotel_embassy_suites,hotel_days_inn,hotel_hampton_inn,hotel_quality_inn,hotel_marriott,hotel_holiday_inn,hotel_omni,hotel_hilton,hotel_millenium,hotel_radisson,hotel_hyatt,hotel_fairfield_inn,hotel_ramada_inn,hotel_drury_inn,hotel_four_seasons,hotel_best_western,hotel_past_other_name_1,hotel_past_other_name_2,hotel_past_other_name_3,hotel_past_other_name_4,hotel_past_other_name_5,hotel_past_other_name_6,hotel_past_other_name_7,hotel_past_other_name_8,hotel_selection_cost,hotel_selection_bar,hotel_selection_distance_to_parks,hotel_selection_in_room_dining,hotel_selection_food_court,hotel_selection_sit_down_dining,hotel_selection_fine_dining,hotel_selection_parks_shuttle,hotel_selection_airport_shuttle,hotel_selection_in_room_kitchen,hotel_selection_room_size,hotel_selection_multiple_bedroom_suites,hotel_selection_pool,hotel_selection_theme,hotel_selection_kids_activities,hotel_selection_location_on_property,hotel_selection_other_string,hotel_selection_other_string_2,hotel_selection_other_string_3,hotel_selection_other_rating,hotel_satisfied_room_cleanliness,hotel_satisfied_room_size,hotel_satisfied_room_quietness,hotel_satisfied_beds_pillows,hotel_satisfied_pool_size,hotel_satisfied_pool_crowds,hotel_satisfied_pool_cleanliness,hotel_satisfied_parks_shuttle,hotel_satisfied_airport_shuttle,hotel_satisfied_check_in_out_process,hotel_satisfied_staff,hotel_satisfied_recreation_amenities,hotel_satisfied_food_court_overall,hotel_satisfied_food_court_value,hotel_satisfied_find_your_way_around,hotel_satisfied_child_services,hotel_satisfied_sit_down_dining,hotel_satisfaction_code,hotel_satisfaction_code_num,hotel_stay_again,hotel_recommendation_code,hotel_recommendation_code_num,hotel_room_number,hotel_room_number_2,hotel_room_number_3,hotel_room_connecting,hotel_room_connecting_room_number,hotel_room_connecting_room_number_2,hotel_room_bed_code,user_id,party_members,town_city,state_province,international_country,distance_to_Disney,how_many_trips,ip_address,normalized_hotel_selection_cost,normalized_hotel_selection_bar,normalized_hotel_selection_distance_to_parks,normalized_hotel_selection_in_room_dining,normalized_hotel_selection_food_court,normalized_hotel_selection_sit_down_dining,normalized_hotel_selection_fine_dining,normalized_hotel_selection_parks_shuttle,normalized_hotel_selection_airport_shuttle,normalized_hotel_selection_in_room_kitchen,normalized_hotel_selection_room_size,normalized_hotel_selection_multiple_bedroom_suites,normalized_hotel_selection_pool,normalized_hotel_selection_theme,normalized_hotel_selection_kids_activities,normalized_hotel_selection_location_on_property,normalized_hotel_satisfied_room_cleanliness,normalized_hotel_satisfied_room_size,normalized_hotel_satisfied_room_quietness,normalized_hotel_satisfied_beds_pillows,normalized_hotel_satisfied_pool_size,normalized_hotel_satisfied_pool_crowds,normalized_hotel_satisfied_pool_cleanliness,normalized_hotel_satisfied_parks_shuttle,normalized_hotel_satisfied_airport_shuttle,normalized_hotel_satisfied_check_in_out_process,normalized_hotel_satisfied_staff,normalized_hotel_satisfied_recreation_amenities,normalized_hotel_satisfied_food_court_overall,normalized_hotel_satisfied_food_court_value,normalized_hotel_satisfied_find_your_way_around,normalized_hotel_satisfied_child_services,normalized_hotel_satisfied_sit_down_dining,normalized_hotel_satisfaction_code_num,party_size,num_males,num_females,one_and_under,two_to_four,five_to_eight,nine_to_tweleve,thirteen_to_seventeen,eighteen_to_twenty,twentyone_to_twentyfive,twentysix_to_thirtyfive,thirtysix_to_fifty,fiftyone_to_sixtyfive,over_sixtyfive,perc_num_males,perc_num_females,perc_under_18,perc_over_18,room_view,season,disney_season_1,disney_season_2,disney_season_3,disney_season_4,Cluster By hotel_category_number,Distance By hotel_category_number,,,,
29615, 2018-01-31T16:22:07Z, 1/17/2018, 1/24/2018,7, Disneys Polynesian Village Resort,3, ORL012,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,5,3,5,3,3,3,3,5,4,4,3,2,4,4,4,5,,,,,4,4,1,3,5,4,4,4,4,3,4,2,2,2,3,3,4, somewhat_satisfied,4,1, may_recommend,4,3301,,,0,,, two_queens_daybed,566870,,,,,,5, 104.129.194.114,0.991681735,1.435230251,1.142329726,1.621911511,0.188584832,0.567065547,1.318565401,0.87171521,0.717454663,1.90355515,-0.190606061,-0.144778044,0.650185048,0.631570928,2.329160962,1.218546791,-0.493362589,-0.207330537,-3.138845727,-1.21831219,0.786634046,-0.08825868,-0.517916611,0.141778721,-0.227950713,-1.397826574,-0.442470868,-1.839887145,-1.649684874,-1.431327884,-1.180061385,-0.288270378,0.110794208,-0.613176419,,,,,,,,,,,,,,,,,,, garden, winter, Epcots Festival of the Arts,,,,4,16.33162305,,,,
27141, 2017-11-11T19:59:26Z, 11/1/2017, 11/8/2017,7, Disneys Polynesian Village Resort,3, ORL012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,1,5,2,5,4,2,5,5,3,5,2,4,3,2,5,,,,,4,3,4,4,3,2,4,4,4,4,4,4,4,4,4,3,4, very_satisfied,5,1, will_definitely_recommend,5,2913,,,1,2914,, two_queens_murphy,574895,,, MN, USA,1565,5,,-1.008318265,-0.564769749,1.142329726,0.621911511,2.188584832,1.567065547,0.318565401,0.87171521,1.717454663,0.90355515,1.809393939,-0.144778044,0.650185048,-0.368429072,0.329160962,1.218546791,-0.493362589,-1.207330537,-0.138845727,-0.21831219,-1.213365954,-2.08825868,-0.517916611,0.141778721,-0.227950713,-0.397826574,-0.442470868,0.160112855,0.350315126,0.568672116,-0.180061385,-0.288270378,0.110794208,0.386823581,,,,,,,,,,,,,,,,,,, standard, fall, Mickeys Not So Scary Halloween Party,,,,5,15.24701446,,,,
39380, 2018-12-23T07:25:12Z, 12/12/2018, 12/16/2018,4, Disneys Polynesian Village Resort,3, ORL012,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,3,4,1,3,3,3,1,1,3,5,4,5,4,3,2,,,,,4,3,4,5,5,5,5,4,,5,5,4,4,4,4,4,, very_satisfied,5,1, will_definitely_recommend,5,,,,0,,, two_queens_daybed,,,,,,,12, 99.203.20.220,0.991681735,1.435230251,0.142329726,-0.378088489,0.188584832,0.567065547,1.318565401,-3.12828479,-2.282545337,0.90355515,1.809393939,1.855221956,1.650185048,0.631570928,1.329160962,-1.781453209,-0.493362589,-1.207330537,-0.138845727,0.78168781,0.786634046,0.91174132,0.482083389,0.141778721,,0.602173426,0.557529132,0.160112855,0.350315126,0.568672116,-0.180061385,0.711729622,,0.386823581,,,,,,,,,,,,,,,,,,,, fall, Epcots International Festival of the Holidays, Mickeys Very Merry Christmas Party, 90 Years of Mickey Mouse,,2,19.22920457,,,,
35047, 2018-08-13T15:49:59Z, 7/27/2018, 8/9/2018,13, Disneys Polynesian Village Resort,3, ORL012,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,3,5,1,2,4,3,5,5,2,5,1,5,5,1,5,,,,,5,5,5,4,4,3,5,3,4,4,4,4,3,4,4,,2, very_satisfied,5,1, will_definitely_recommend,5,3610,,,0,,, two_queens_murphy,638955,,,,,,25, 205.131.188.5,-1.008318265,1.435230251,1.142329726,-0.378088489,-0.811415168,1.567065547,1.318565401,0.87171521,1.717454663,-0.09644485,1.809393939,-1.144778044,1.650185048,1.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,-0.21831219,-0.213365954,-1.08825868,0.482083389,-0.858221279,-0.227950713,-0.397826574,-0.442470868,0.160112855,-0.649684874,0.568672116,-0.180061385,,-1.889205792,0.386823581,,,,,,,,,,,,,,,,,,, pool_marina, summer,,,,,3,8.062742004,,,,
36286, 2018-09-19T16:12:10Z, 9/6/2018, 9/15/2018,9, Disneys Polynesian Villas & Bungalows,4, ORL245,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Wilderness Lodge,,,,,,,,1,3,5,1,2,4,3,5,3,4,3,1,5,4,1,5,,,,,4,4,5,5,4,4,5,5,3,5,5,3,5,,5,,5, very_satisfied,5,1, will_definitely_recommend,5,2905,,,1,2906,, queen_daybed,18480, F52, Martin, TN, USA,619,30, 192.171.200.178,-3.008318265,1.435230251,1.142329726,-0.378088489,-0.811415168,1.567065547,1.318565401,0.87171521,-0.282545337,1.90355515,-0.190606061,-1.144778044,1.650185048,0.631570928,-0.670839038,1.218546791,-0.493362589,-0.207330537,0.861154273,0.78168781,-0.213365954,-0.08825868,0.482083389,1.141778721,-1.227950713,0.602173426,0.557529132,-0.839887145,1.350315126,,0.819938615,,1.110794208,0.386823581,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,, summer, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,5,7.982583639,,,,
37523, 2018-10-27T12:58:58Z, 10/16/2018, 10/24/2018,8, Disneys Polynesian Villas & Bungalows,4, ORL245,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,1,5,1,4,4,1,5,5,3,5,1,5,5,1,5,,,,,5,5,5,5,5,4,5,5,5,2,3,3,3,3,5,3,3, very_satisfied,5,1, will_definitely_recommend,5,3922,,,1,,, queen_daybed,18889, M50, Wethersfield, CT, USA,1203,12, 68.228.157.88,-0.008318265,-0.564769749,1.142329726,-0.378088489,1.188584832,1.567065547,-0.681434599,0.87171521,1.717454663,0.90355515,1.809393939,-1.144778044,1.650185048,1.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,-0.08825868,0.482083389,1.141778721,0.772049287,-2.397826574,-1.442470868,-0.839887145,-0.649684874,-0.431327884,0.819938615,-0.288270378,-0.889205792,0.386823581,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,, fall, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,4,6.026777355,,,,
26557, 2017-10-24T19:13:13Z, 11/13/2016, 11/21/2016,8, Disneys Polynesian Villas & Bungalows,4, ORL245,,,,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0, Animal Kingdom Lodge - Kidani Village,,,,,,,,5,1,5,1,5,5,3,3,5,3,5,1,5,5,5,5, Refurbished Room,,,5,2,2,1,5,5,5,4,5,5,1,1,3,5,5,3,3,5, somewhat_satisfied,4,1, will_definitely_recommend,5,,,,0,,, two_queens_murphy,452429, F5|F30|M3|M34, Bellevue, NE, USA,1456,2,,0.991681735,-0.564769749,1.142329726,-0.378088489,2.188584832,2.567065547,1.318565401,-1.12828479,1.717454663,0.90355515,1.809393939,-1.144778044,1.650185048,1.631570928,3.329160962,1.218546791,-2.493362589,-2.207330537,-3.138845727,0.78168781,0.786634046,0.91174132,-0.517916611,1.141778721,0.772049287,-3.397826574,-3.442470868,-0.839887145,1.350315126,1.568672116,-1.180061385,-0.288270378,1.110794208,-0.613176419,4,2,2,0,1,1,0,0,0,0,2,0,0,0,0.5,0.5,0.5,0.5,, fall,,,,,1,23.89473177,,,,
32075, 2018-04-22T19:17:49Z, 12/18/2017, 12/18/2017,1, Disneys Polynesian Villas & Bungalows,4, ORL245,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,4,1,5,1,3,3,3,2,1,3,5,3,4,3,3,5,,,,,4,4,5,5,5,4,5,5,3,3,5,3,5,5,5,3,5, very_satisfied,5,1, will_definitely_recommend,5,1006,,,0,,, other,97421, F14|F39|M8|M9, Washington, MO, USA,1128,6, 107.77.207.91,-0.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,1.318565401,-2.12828479,-2.282545337,0.90355515,1.809393939,0.855221956,0.650185048,-0.368429072,1.329160962,1.218546791,-0.493362589,-0.207330537,0.861154273,0.78168781,0.786634046,-0.08825868,0.482083389,1.141778721,-1.227950713,-1.397826574,0.557529132,-0.839887145,1.350315126,1.568672116,0.819938615,-0.288270378,1.110794208,0.386823581,4,2,2,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5,0.75,0.25,, fall, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,1,10.9521466,,,,
27766, 2017-11-30T23:47:12Z, 11/25/2017, 11/25/2017,1, Disneys Polynesian Villas & Bungalows,4, ORL245,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,4,5,1,2,3,3,5,5,3,4,1,1,5,1,5,,,,,5,5,4,5,,,,5,5,5,5,5,4,3,3,,3, very_satisfied,5,1, will_definitely_recommend,5,2033,,,1,2034,, other,159895,, Kansas City, MO, USA,1128,16,,-1.008318265,2.435230251,1.142329726,-0.378088489,-0.811415168,0.567065547,1.318565401,0.87171521,1.717454663,0.90355515,0.809393939,-1.144778044,-2.349814952,1.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,-0.138845727,0.78168781,,,,1.141778721,0.772049287,0.602173426,0.557529132,1.160112855,0.350315126,-0.431327884,-1.180061385,,-0.889205792,0.386823581,,,,,,,,,,,,,,,,,,,, fall, Epcots International Food and Wine Festival, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,5,9.070140882,,,,
35160, 2018-08-17T15:13:47Z, 8/12/2018, 8/16/2018,4, Disneys Polynesian Villas & Bungalows,4, ORL245,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Pop Century,,,,,,,,3,1,5,1,1,1,1,5,5,1,3,1,4,5,5,5,,,,,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,,, very_satisfied,5,1, will_definitely_recommend,5,3926,,,1,3925,, queen_daybed,637488,, Absecon, NJ, USA,1032,20, 73.196.148.253,-1.008318265,-0.564769749,1.142329726,-0.378088489,-1.811415168,-1.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,-0.190606061,-1.144778044,0.650185048,1.631570928,3.329160962,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,-0.227950713,0.602173426,0.557529132,0.160112855,0.350315126,0.568672116,0.819938615,,,0.386823581,,,,,,,,,,,,,,,,,,,, summer, Jr. NBA World,,,,1,17.24822849,,,,
30225, 2018-02-14T22:22:23Z, 2/4/2018, 2/7/2018,3, Disneys Polynesian Villas & Bungalows,4, ORL245,,,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,3,2,5,1,3,4,1,5,5,1,3,1,1,5,1,5,,,,,5,4,4,4,4,3,5,5,5,5,5,,5,3,3,,5, very_satisfied,5,, will_definitely_recommend,5,3306,,,,,, two_queen,225917,, Mount Vernon, IL, USA,1062,33, 75.129.249.57,-1.008318265,0.435230251,1.142329726,-0.378088489,0.188584832,1.567065547,-0.681434599,0.87171521,1.717454663,-1.09644485,-0.190606061,-1.144778044,-2.349814952,1.631570928,-0.670839038,1.218546791,0.506637411,-0.207330537,-0.138845727,-0.21831219,-0.213365954,-1.08825868,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,,1.350315126,-0.431327884,-1.180061385,,1.110794208,0.386823581,,,,,,,,,,,,,,,,,,,, winter, Epcots Festival of the Arts,,,,4,9.324329947,,,,
33639, 2018-06-12T21:46:28Z, 5/31/2018, 6/4/2018,4, Disneys Pop Century Resort,1, ORL013,,,,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,2,3,2,3,3,1,5,5,1,3,1,1,3,1,5,,,,,5,3,3,3,2,3,3,4,4,4,4,4,4,3,4,,, very_satisfied,5,1, will_definitely_recommend,5,,,,1,,, king,583874, F39, Baton Rouge, LA, USA,701,6, 144.47.79.83,0.991681735,0.435230251,-0.857670274,0.621911511,0.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,-1.09644485,-0.190606061,-1.144778044,-2.349814952,-0.368429072,-0.670839038,1.218546791,0.506637411,-1.207330537,-1.138845727,-1.21831219,-2.213365954,-1.08825868,-1.517916611,0.141778721,-0.227950713,-0.397826574,-0.442470868,0.160112855,0.350315126,-0.431327884,-0.180061385,,,0.386823581,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,, spring,,,,,1,18.96168458,,,,
35190, 2018-08-19T01:58:28Z, 8/11/2018, 8/15/2018,4, Disneys Pop Century Resort,1, ORL013,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,3,1,5,3,1,5,5,1,3,1,1,3,1,3,,,,,5,4,5,5,3,3,3,4,5,5,5,3,4,4,4,3,3, very_satisfied,5,1, will_definitely_recommend,5,8346,,,1,8347,, two_queen,312421, F65|M61, New York City, NY, USA,1228,30, 67.100.109.151,0.991681735,-0.564769749,-0.857670274,-0.378088489,2.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,-1.09644485,-0.190606061,-1.144778044,-2.349814952,-0.368429072,-0.670839038,-0.781453209,0.506637411,-0.207330537,0.861154273,0.78168781,-1.213365954,-1.08825868,-1.517916611,0.141778721,0.772049287,0.602173426,0.557529132,-0.839887145,0.350315126,0.568672116,-0.180061385,-0.288270378,-0.889205792,0.386823581,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0.5,0.5,0,1, standard, summer, Jr. NBA World,,,,1,11.33181525,,,,
33946, 2018-06-24T00:00:30Z, 5/26/2018, 6/1/2018,6, Disneys Pop Century Resort,1, ORL013,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Pop Century, Disneys Beach Club Resort,,,,,,,4,1,3,1,4,1,1,5,5,1,2,1,3,5,1,5,,,,,5,4,4,5,4,4,5,5,5,4,5,,4,4,5,,, very_satisfied,5,1, will_definitely_recommend,5,5466,,,1,,, other,35676, F18|F18|F52|F58, Birmingham, AL, USA,458,20, 71.8.70.150,-0.008318265,-0.564769749,-0.857670274,-0.378088489,1.188584832,-1.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,-1.190606061,-1.144778044,-0.349814952,1.631570928,-0.670839038,1.218546791,0.506637411,-0.207330537,-0.138845727,0.78168781,-0.213365954,-0.08825868,0.482083389,1.141778721,0.772049287,-0.397826574,0.557529132,,0.350315126,0.568672116,0.819938615,,,0.386823581,4,0,4,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1, preferred_pool, spring, Epcots International Flower and Garden Festival,,,,1,6.752566127,,,,
35516, 2018-08-30T17:39:11Z, 8/23/2018, 8/26/2018,3, Disneys Pop Century Resort,1, ORL013,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,5,1,3,1,2,1,1,5,5,1,2,1,5,3,1,2,,,,,2,3,4,5,5,5,5,5,5,5,4,4,4,4,4,5,5, somewhat_satisfied,4,1, will_definitely_recommend,5,6446,,,1,6447,, two_queen,235892,, Tuscaloosa, AL, USA,458,7, 130.160.125.1,0.991681735,-0.564769749,-0.857670274,-0.378088489,-0.811415168,-1.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,-1.190606061,-1.144778044,1.650185048,-0.368429072,-0.670839038,-1.781453209,-2.493362589,-1.207330537,-0.138845727,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,-0.442470868,0.160112855,0.350315126,0.568672116,-0.180061385,1.711729622,1.110794208,-0.613176419,,,,,,,,,,,,,,,,,,, standard, summer, Mickeys Not So Scary Halloween Party,,,,2,7.117708588,,,,
29669, 2018-02-01T21:00:50Z, 1/21/2018, 1/28/2018,7, Disneys Pop Century Resort,1, ORL013,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Caribe Royale,,,,,,,,5,1,5,1,5,3,1,5,4,3,2,3,3,2,1,3,,,,,5,4,2,3,,,,4,4,4,5,3,4,4,4,,, very_satisfied,5,1, will_definitely_recommend,5,7232,,,1,7233,, two_queen,,, Simcoe, Ontario, Canada,1296,7, 66.206.231.118,0.991681735,-0.564769749,1.142329726,-0.378088489,2.188584832,0.567065547,-0.681434599,0.87171521,0.717454663,0.90355515,-1.190606061,0.855221956,-0.349814952,-1.368429072,-0.670839038,-0.781453209,0.506637411,-0.207330537,-2.138845727,-1.21831219,,,,0.141778721,-0.227950713,-0.397826574,0.557529132,-0.839887145,0.350315126,0.568672116,-0.180061385,,,0.386823581,,,,,,,,,,,,,,,,,,, standard, winter, Epcots Festival of the Arts,,,,1,17.3069566,,,,
29970, 2018-02-09T12:52:55Z, 2/2/2018, 2/7/2018,5, Disneys Pop Century Resort,1, ORL013,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,4,1,5,1,3,1,1,5,1,1,1,1,1,1,1,4,,,,,4,4,2,4,,,,4,,,4,,4,3,4,,, very_satisfied,5,1, will_definitely_recommend,5,9118,,,1,9119,, two_queens_murphy,175111,, Gainesville, GA, USA,443,, 12.155.207.150,-0.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,-1.432934453,-0.681434599,0.87171521,-2.282545337,-1.09644485,-2.190606061,-1.144778044,-2.349814952,-2.368429072,-0.670839038,0.218546791,-0.493362589,-0.207330537,-2.138845727,-0.21831219,,,,0.141778721,,,-0.442470868,,0.350315126,-0.431327884,-0.180061385,,,0.386823581,,,,,,,,,,,,,,,,,,, standard, winter, Epcots Festival of the Arts,,,,2,10.21181561,,,,
26397, 2017-10-20T14:45:44Z, 10/8/2017, 10/14/2017,6, Disneys Pop Century Resort,1, ORL013,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,,,,,,,,,5,1,5,1,1,1,1,3,1,1,3,1,4,4,1,3,,,,,4,5,,5,4,4,5,3,,4,4,,4,3,5,,, very_satisfied,5,1, will_definitely_recommend,5,,,,0,,, other,571312,,,,,,10,,0.991681735,-0.564769749,1.142329726,-0.378088489,-1.811415168,-1.432934453,-0.681434599,-1.12828479,-2.282545337,-1.09644485,-0.190606061,-1.144778044,0.650185048,0.631570928,-0.670839038,-0.781453209,-0.493362589,0.792669463,,0.78168781,-0.213365954,-0.08825868,0.482083389,-0.858221279,,-0.397826574,-0.442470868,,0.350315126,-0.431327884,0.819938615,,,0.386823581,,,,,,,,,,,,,,,,,,,, fall, Mickeys Not So Scary Halloween Party, Epcots International Food and Wine Festival,,,2,13.45636932,,,,
31252, 2018-03-21T12:54:26Z, 3/11/2018, 3/18/2018,7, Disneys Port Orleans Resort - French Quarter,2, ORL014,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Old Key West,,,,,,,,5,1,5,1,5,2,1,5,5,1,1,1,4,4,1,5,,,,,5,4,4,4,4,3,5,5,5,4,5,4,4,3,5,,, very_satisfied,5,1, will_definitely_recommend,5,4126,,,1,4125,, king,223541, M50, West Chester, PA, USA,974,20, 71.225.147.88,0.991681735,-0.564769749,1.142329726,-0.378088489,2.188584832,-0.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,-2.190606061,-1.144778044,0.650185048,0.631570928,-0.670839038,1.218546791,0.506637411,-0.207330537,-0.138845727,-0.21831219,-0.213365954,-1.08825868,0.482083389,1.141778721,0.772049287,-0.397826574,0.557529132,0.160112855,0.350315126,-0.431327884,0.819938615,,,0.386823581,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1, king, winter, Epcots International Flower and Garden Festival, Atlanta Braves Spring Training,,,3,12.54893427,,,,
32293, 2018-04-29T17:13:29Z, 4/19/2018, 4/25/2018,6, Disneys Port Orleans Resort - French Quarter,2, ORL014,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0, Wyndham,,,,,,,,5,1,5,1,1,1,1,5,5,1,1,1,5,3,1,1,,,,,5,5,5,5,5,5,5,5,5,5,5,,5,5,5,,, very_satisfied,5,1, will_definitely_recommend,5,1319,,,0,,, two_queen,600303, F10|F52, Lakewood,, USA,,1, 71.218.244.29,0.991681735,-0.564769749,1.142329726,-0.378088489,-1.811415168,-1.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,-2.190606061,-1.144778044,1.650185048,-0.368429072,-0.670839038,-2.781453209,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,,1.350315126,1.568672116,0.819938615,,,0.386823581,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5,0.5, standard, spring, Epcots International Flower and Garden Festival, Star Wars Half Marathon - The Dark Side,,,3,18.16742095,,,,
32141, 2018-04-24T14:50:41Z, 4/14/2018, 4/27/2018,13, Disneys Port Orleans Resort - French Quarter,2, ORL014,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,3,4,3,4,2,2,4,4,2,3,2,5,4,3,4,,,,,5,4,5,4,4,5,5,5,5,5,5,,4,4,5,,, very_satisfied,5,1, will_definitely_recommend,5,327,,,1,328,, two_queen,564000, F31|F39|F68|M3|M5|M38|M70, Melrose,, USA,,9, 66.31.63.48,-1.008318265,1.435230251,0.142329726,1.621911511,1.188584832,-0.432934453,0.318565401,-0.12828479,0.717454663,-0.09644485,-0.190606061,-0.144778044,1.650185048,0.631570928,1.329160962,0.218546791,0.506637411,-0.207330537,0.861154273,-0.21831219,-0.213365954,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,,0.350315126,0.568672116,0.819938615,,,0.386823581,7,4,3,0,1,1,0,0,0,0,1,2,0,2,0.571428571,0.428571429,0.285714286,0.714285714,, spring, Epcots International Flower and Garden Festival,,,,1,9.242752037,,,,
26115, 2017-10-11T18:54:20Z, 10/4/2017, 10/8/2017,4, Disneys Port Orleans Resort - French Quarter,2, ORL014,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,1,3,1,1,5,5,1,4,1,2,4,1,5,,,,,5,4,4,4,,,,5,5,5,4,,2,3,5,,, very_satisfied,5,1, will_definitely_recommend,5,4105,,,0,,, two_queen,61508,, Houston, TX, USA,1131,20,,0.991681735,-0.564769749,1.142329726,-0.378088489,0.188584832,-1.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,0.809393939,-1.144778044,-1.349814952,0.631570928,-0.670839038,1.218546791,0.506637411,-0.207330537,-0.138845727,-0.21831219,,,,1.141778721,0.772049287,0.602173426,-0.442470868,,-1.649684874,-0.431327884,0.819938615,,,0.386823581,,,,,,,,,,,,,,,,,,, garden, fall, Mickeys Not So Scary Halloween Party, Epcots International Food and Wine Festival,,,3,8.161896044,,,,
39025, 2018-12-12T03:42:46Z, 11/27/2018, 12/4/2018,7, Disneys Port Orleans Resort - French Quarter,2, ORL014,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,5,1,5,1,5,3,1,5,5,1,3,1,5,4,5,5,,,,,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4, very_satisfied,5,1, will_definitely_recommend,5,5323,,,0,,, king,644977,, Louisville, KY, USA,850,6, 74.130.77.58,0.991681735,-0.564769749,1.142329726,-0.378088489,2.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,-1.09644485,-0.190606061,-1.144778044,1.650185048,0.631570928,3.329160962,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,1.160112855,0.350315126,0.568672116,0.819938615,1.711729622,0.110794208,0.386823581,,,,,,,,,,,,,,,,,,, king, fall, Mickeys Very Merry Christmas Party, 90 Years of Mickey Mouse, Epcots International Festival of the Holidays,,2,17.47895663,,,,
